x,y
607.982,220.63
607.979,220.69
607.977,220.75
607.974,220.81
607.971,220.869
607.968,220.929
607.965,220.989
607.961,221.048
607.957,221.108
607.953,221.167
607.949,221.227
607.944,221.287
607.94,221.347
607.936,221.407
607.932,221.467
607.928,221.527
607.924,221.588
607.92,221.648
607.916,221.709
607.912,221.769
607.909,221.829
607.905,221.889
607.902,221.949
607.898,222.009
607.895,222.069
607.891,222.129
607.888,222.189
607.885,222.249
607.882,222.309
607.878,222.368
607.875,222.428
607.872,222.488
607.869,222.547
607.866,222.607
607.863,222.666
607.86,222.725
607.857,222.784
607.854,222.843
607.851,222.901
607.848,222.959
607.845,223.017
607.842,223.075
607.839,223.132
607.835,223.19
607.832,223.247
607.829,223.305
607.826,223.362
607.823,223.419
607.82,223.477
607.817,223.534
607.814,223.591
607.812,223.648
607.809,223.705
607.807,223.762
607.804,223.819
607.801,223.876
607.798,223.933
607.796,223.99
607.793,224.046
607.79,224.102
607.787,224.158
607.784,224.214
607.78,224.269
607.777,224.325
607.774,224.381
607.771,224.436
607.768,224.492
607.765,224.548
607.762,224.605
607.759,224.662
607.756,224.719
607.753,224.777
607.75,224.835
607.747,224.894
607.745,224.952
607.742,225.011
607.739,225.07
607.735,225.13
607.732,225.189
607.729,225.248
607.725,225.307
607.722,225.366
607.718,225.425
607.714,225.485
607.71,225.544
607.706,225.604
607.702,225.664
607.698,225.723
607.694,225.783
607.69,225.843
607.686,225.903
607.682,225.963
607.678,226.023
607.674,226.083
607.67,226.143
607.666,226.204
607.662,226.264
607.658,226.324
607.654,226.384
607.651,226.444
607.647,226.504
607.643,226.564
607.639,226.624
607.635,226.685
607.631,226.745
607.628,226.805
607.624,226.866
607.62,226.927
607.616,226.988
607.613,227.049
607.609,227.11
607.606,227.171
607.602,227.232
607.599,227.294
607.595,227.355
607.592,227.417
607.589,227.478
607.585,227.539
607.582,227.601
607.579,227.662
607.576,227.723
607.572,227.783
607.569,227.844
607.566,227.905
607.562,227.965
607.559,228.025
607.555,228.085
607.552,228.145
607.549,228.205
607.545,228.264
607.542,228.324
607.539,228.383
607.536,228.442
607.533,228.501
607.529,228.56
607.526,228.619
607.523,228.678
607.521,228.737
607.518,228.796
607.515,228.854
607.512,228.913
607.509,228.972
607.506,229.031
607.503,229.09
607.5,229.149
607.497,229.208
607.494,229.267
607.491,229.326
607.488,229.385
607.485,229.443
607.481,229.502
607.478,229.56
607.475,229.618
607.471,229.676
607.468,229.733
607.465,229.791
607.461,229.848
607.458,229.905
607.455,229.962
607.452,230.019
607.449,230.076
607.446,230.132
607.443,230.189
607.44,230.245
607.437,230.301
607.434,230.357
607.431,230.413
607.428,230.469
607.426,230.525
607.423,230.581
607.42,230.637
607.418,230.693
607.415,230.749
607.413,230.805
607.411,230.861
607.408,230.918
607.406,230.975
607.404,231.032
607.401,231.09
607.399,231.149
607.397,231.208
607.394,231.268
607.391,231.329
607.388,231.39
607.385,231.452
607.382,231.515
607.378,231.578
607.374,231.641
607.371,231.705
607.367,231.769
607.363,231.833
607.359,231.898
607.355,231.962
607.35,232.026
607.346,232.09
607.342,232.155
607.338,232.219
607.334,232.283
607.329,232.347
607.325,232.411
607.32,232.475
607.316,232.539
607.311,232.604
607.307,232.668
607.302,232.733
607.297,232.798
607.293,232.864
607.288,232.93
607.283,232.997
607.278,233.065
607.273,233.133
607.268,233.202
607.263,233.273
607.257,233.344
607.252,233.416
607.247,233.488
607.242,233.562
607.237,233.636
607.231,233.71
607.226,233.785
607.221,233.86
607.215,233.935
607.21,234.01
607.204,234.085
607.199,234.16
607.193,234.235
607.188,234.309
607.182,234.384
607.177,234.458
607.171,234.532
607.166,234.606
607.16,234.679
607.155,234.752
607.15,234.824
607.145,234.896
607.14,234.968
607.135,235.039
607.13,235.111
607.125,235.181
607.12,235.252
607.115,235.323
607.11,235.393
607.105,235.464
607.1,235.534
607.095,235.604
607.09,235.675
607.085,235.745
607.08,235.815
607.075,235.885
607.07,235.955
607.066,236.026
607.061,236.096
607.056,236.167
607.051,236.239
607.047,236.311
607.042,236.383
607.037,236.455
607.033,236.527
607.028,236.6
607.023,236.673
607.018,236.745
607.013,236.818
607.008,236.891
607.003,236.964
606.998,237.036
606.993,237.109
606.988,237.181
606.983,237.254
606.978,237.326
606.973,237.399
606.968,237.471
606.963,237.543
606.958,237.616
606.953,237.689
606.948,237.762
606.942,237.835
606.937,237.908
606.932,237.982
606.926,238.056
606.921,238.129
606.915,238.203
606.909,238.277
606.904,238.35
606.898,238.423
606.893,238.496
606.887,238.568
606.882,238.64
606.876,238.712
606.871,238.784
606.865,238.855
606.86,238.925
606.855,238.996
606.85,239.066
606.845,239.135
606.84,239.205
606.835,239.274
606.83,239.343
606.825,239.412
606.82,239.48
606.815,239.548
606.81,239.617
606.805,239.685
606.8,239.753
606.795,239.82
606.79,239.888
606.785,239.956
606.779,240.024
606.774,240.091
606.769,240.159
606.765,240.227
606.76,240.295
606.755,240.363
606.75,240.432
606.745,240.5
606.74,240.568
606.735,240.637
606.73,240.705
606.725,240.774
606.72,240.843
606.716,240.911
606.711,240.98
606.706,241.05
606.701,241.119
606.696,241.189
606.692,241.26
606.687,241.331
606.682,241.403
606.677,241.476
606.672,241.55
606.667,241.624
606.662,241.699
606.657,241.774
606.652,241.85
606.646,241.926
606.64,242.002
606.635,242.077
606.629,242.153
606.623,242.228
606.617,242.303
606.611,242.378
606.605,242.452
606.599,242.526
606.594,242.599
606.588,242.672
606.582,242.744
606.577,242.817
606.571,242.888
606.565,242.96
606.56,243.031
606.555,243.102
606.549,243.173
606.544,243.244
606.539,243.314
606.533,243.384
606.528,243.455
606.523,243.525
606.518,243.595
606.512,243.665
606.507,243.735
606.501,243.805
606.496,243.875
606.49,243.945
606.484,244.014
606.479,244.083
606.473,244.153
606.468,244.222
606.462,244.29
606.457,244.359
606.452,244.427
606.447,244.495
606.442,244.563
606.437,244.63
606.432,244.698
606.427,244.765
606.422,244.833
606.417,244.9
606.413,244.968
606.408,245.037
606.403,245.106
606.399,245.175
606.394,245.245
606.389,245.315
606.384,245.385
606.378,245.456
606.373,245.526
606.367,245.597
606.362,245.668
606.356,245.738
606.35,245.809
606.345,245.879
606.339,245.949
606.334,246.018
606.329,246.088
606.324,246.157
606.319,246.226
606.314,246.295
606.31,246.363
606.305,246.432
606.3,246.501
606.296,246.57
606.291,246.639
606.287,246.709
606.282,246.779
606.276,246.849
606.271,246.919
606.266,246.989
606.26,247.06
606.255,247.13
606.249,247.2
606.243,247.27
606.237,247.34
606.232,247.409
606.226,247.479
606.221,247.548
606.216,247.617
606.21,247.686
606.205,247.754
606.2,247.823
606.194,247.892
606.189,247.96
606.183,248.029
606.178,248.098
606.172,248.167
606.167,248.235
606.161,248.304
606.155,248.373
606.149,248.442
606.144,248.51
606.138,248.579
606.133,248.647
606.127,248.716
606.122,248.784
606.117,248.852
606.111,248.92
606.106,248.988
606.101,249.056
606.095,249.124
606.09,249.191
606.084,249.259
606.079,249.326
606.074,249.393
606.068,249.459
606.063,249.526
606.057,249.592
606.052,249.658
606.046,249.724
606.041,249.79
606.036,249.855
606.03,249.92
606.025,249.986
606.02,250.051
606.015,250.116
606.01,250.18
606.005,250.245
606,250.31
605.995,250.374
605.99,250.438
605.986,250.503
605.981,250.567
605.976,250.631
605.971,250.695
605.966,250.76
605.962,250.823
605.957,250.887
605.952,250.951
605.947,251.014
605.942,251.077
605.936,251.14
605.931,251.202
605.926,251.265
605.921,251.327
605.916,251.388
605.911,251.45
605.906,251.511
605.901,251.572
605.897,251.633
605.892,251.693
605.887,251.753
605.883,251.813
605.878,251.873
605.874,251.933
605.869,251.993
605.865,252.052
605.86,252.111
605.855,252.171
605.85,252.23
605.845,252.289
605.84,252.348
605.835,252.408
605.829,252.467
605.823,252.526
605.818,252.586
605.812,252.645
605.806,252.705
605.801,252.765
605.796,252.825
605.79,252.884
605.785,252.944
605.78,253.003
605.776,253.062
605.771,253.121
605.766,253.179
605.762,253.237
605.757,253.295
605.753,253.353
605.748,253.411
605.744,253.469
605.739,253.527
605.735,253.585
605.73,253.643
605.725,253.702
605.72,253.761
605.715,253.82
605.71,253.88
605.705,253.941
605.699,254.002
605.694,254.064
605.688,254.127
605.683,254.191
605.677,254.255
605.672,254.321
605.666,254.387
605.66,254.454
605.654,254.521
605.649,254.589
605.643,254.658
605.637,254.727
605.631,254.797
605.625,254.867
605.619,254.937
605.612,255.008
605.606,255.078
605.6,255.148
605.593,255.218
605.587,255.288
605.58,255.358
605.573,255.428
605.567,255.498
605.56,255.568
605.554,255.637
605.547,255.706
605.541,255.776
605.534,255.844
605.528,255.913
605.521,255.982
605.515,256.05
605.509,256.118
605.502,256.186
605.496,256.254
605.489,256.321
605.483,256.389
605.477,256.456
605.47,256.524
605.464,256.591
605.457,256.659
605.451,256.726
605.444,256.794
605.437,256.862
605.431,256.93
605.424,256.998
605.417,257.067
605.411,257.135
605.404,257.204
605.397,257.273
605.39,257.342
605.384,257.412
605.377,257.481
605.37,257.551
605.363,257.621
605.357,257.691
605.35,257.761
605.343,257.831
605.336,257.902
605.33,257.972
605.323,258.043
605.316,258.113
605.31,258.183
605.303,258.254
605.296,258.324
605.29,258.394
605.283,258.463
605.277,258.533
605.27,258.602
605.264,258.671
605.257,258.74
605.251,258.808
605.245,258.877
605.238,258.945
605.232,259.013
605.226,259.081
605.219,259.149
605.213,259.216
605.206,259.284
605.2,259.352
605.194,259.42
605.187,259.489
605.181,259.557
605.174,259.625
605.167,259.694
605.161,259.763
605.154,259.831
605.148,259.9
605.142,259.968
605.135,260.036
605.129,260.104
605.122,260.171
605.116,260.238
605.11,260.305
605.104,260.372
605.097,260.438
605.091,260.504
605.085,260.57
605.079,260.636
605.073,260.702
605.067,260.768
605.061,260.834
605.054,260.899
605.048,260.965
605.042,261.03
605.036,261.096
605.03,261.162
605.024,261.228
605.017,261.294
605.011,261.36
605.005,261.427
604.999,261.494
604.992,261.561
604.986,261.627
604.98,261.694
604.974,261.76
604.967,261.827
604.961,261.893
604.955,261.958
604.949,262.024
604.942,262.089
604.936,262.154
604.93,262.218
604.923,262.283
604.917,262.347
604.911,262.411
604.904,262.475
604.898,262.539
604.891,262.603
604.885,262.667
604.879,262.73
604.872,262.794
604.866,262.858
604.86,262.922
604.854,262.986
604.848,263.049
604.842,263.113
604.837,263.177
604.831,263.241
604.826,263.305
604.82,263.368
604.814,263.432
604.809,263.496
604.803,263.56
604.798,263.623
604.792,263.686
604.786,263.749
604.78,263.812
604.774,263.874
604.768,263.936
604.762,263.998
604.757,264.059
604.751,264.12
604.745,264.181
604.74,264.242
604.734,264.303
604.729,264.364
604.724,264.426
604.719,264.487
604.714,264.549
604.709,264.611
604.704,264.673
604.699,264.736
604.694,264.799
604.689,264.862
604.685,264.925
604.68,264.989
604.675,265.053
604.67,265.116
604.666,265.181
604.661,265.245
604.656,265.309
604.652,265.374
604.647,265.439
604.643,265.505
604.638,265.57
604.634,265.636
604.629,265.703
604.624,265.77
604.619,265.837
604.614,265.905
604.608,265.973
604.602,266.041
604.596,266.109
604.59,266.177
604.583,266.245
604.576,266.313
604.569,266.381
604.563,266.449
604.556,266.516
604.549,266.584
604.542,266.651
604.535,266.718
604.528,266.785
604.521,266.852
604.515,266.918
604.508,266.984
604.501,267.05
604.495,267.116
604.488,267.181
604.481,267.247
604.475,267.312
604.468,267.377
604.461,267.443
604.454,267.508
604.447,267.574
604.44,267.639
604.433,267.705
604.426,267.77
604.419,267.836
604.412,267.902
604.406,267.968
604.399,268.034
604.392,268.099
604.385,268.165
604.379,268.23
604.372,268.296
604.366,268.361
604.359,268.426
604.352,268.491
604.346,268.556
604.339,268.62
604.332,268.684
604.326,268.748
604.319,268.811
604.312,268.875
604.305,268.938
604.298,269.001
604.292,269.063
604.285,269.126
604.278,269.188
604.271,269.251
604.265,269.313
604.258,269.375
604.251,269.438
604.245,269.5
604.238,269.562
604.232,269.624
604.226,269.686
604.219,269.748
604.213,269.809
604.206,269.871
604.2,269.933
604.193,269.995
604.186,270.058
604.179,270.121
604.172,270.185
604.164,270.249
604.157,270.314
604.149,270.379
604.141,270.444
604.134,270.51
604.126,270.577
604.118,270.644
604.11,270.711
604.102,270.778
604.094,270.846
604.087,270.913
604.079,270.981
604.072,271.049
604.064,271.117
604.057,271.184
604.05,271.252
604.043,271.32
604.036,271.388
604.029,271.457
604.022,271.525
604.015,271.594
604.009,271.664
604.002,271.735
603.996,271.806
603.99,271.879
603.984,271.952
603.978,272.027
603.972,272.103
603.966,272.179
603.959,272.257
603.953,272.335
603.946,272.414
603.939,272.492
603.932,272.571
603.924,272.65
603.916,272.729
603.908,272.808
603.9,272.886
603.891,272.964
603.883,273.042
603.874,273.119
603.865,273.196
603.856,273.272
603.847,273.348
603.839,273.424
603.83,273.499
603.822,273.574
603.813,273.648
603.805,273.723
603.797,273.797
603.789,273.871
603.782,273.945
603.774,274.018
603.767,274.092
603.759,274.165
603.752,274.238
603.744,274.312
603.737,274.385
603.729,274.458
603.721,274.532
603.712,274.605
603.704,274.678
603.695,274.752
603.686,274.825
603.677,274.899
603.668,274.972
603.658,275.046
603.649,275.12
603.639,275.195
603.63,275.269
603.621,275.343
603.612,275.418
603.603,275.492
603.595,275.566
603.586,275.641
603.578,275.715
603.569,275.789
603.561,275.862
603.552,275.935
603.543,276.008
603.534,276.08
603.524,276.151
603.515,276.223
603.505,276.294
603.496,276.365
603.487,276.435
603.477,276.506
603.468,276.576
603.459,276.647
603.451,276.718
603.442,276.789
603.434,276.86
603.427,276.932
603.419,277.004
603.412,277.076
603.405,277.149
603.398,277.222
603.391,277.296
603.383,277.37
603.375,277.443
603.367,277.517
603.357,277.591
603.348,277.664
603.337,277.737
603.327,277.81
603.316,277.883
603.305,277.956
603.294,278.029
603.283,278.102
603.273,278.175
603.263,278.248
603.254,278.32
603.245,278.392
603.237,278.464
603.229,278.536
603.221,278.607
603.213,278.678
603.206,278.749
603.198,278.82
603.19,278.891
603.182,278.961
603.174,279.031
603.166,279.101
603.157,279.171
603.149,279.241
603.14,279.312
603.132,279.382
603.124,279.452
603.116,279.523
603.108,279.593
603.1,279.664
603.092,279.734
603.084,279.804
603.075,279.874
603.067,279.943
603.059,280.012
603.05,280.081
603.041,280.149
603.032,280.217
603.023,280.284
603.013,280.351
603.004,280.419
602.995,280.486
602.985,280.553
602.976,280.621
602.967,280.689
602.957,280.757
602.948,280.825
602.94,280.894
602.931,280.963
602.922,281.031
602.914,281.1
602.905,281.169
602.897,281.238
602.888,281.306
602.88,281.375
602.871,281.443
602.863,281.511
602.854,281.579
602.845,281.647
602.837,281.715
602.828,281.783
602.82,281.851
602.811,281.918
602.803,281.985
602.795,282.052
602.787,282.119
602.779,282.185
602.77,282.252
602.763,282.318
602.755,282.384
602.747,282.45
602.739,282.515
602.731,282.581
602.723,282.646
602.715,282.711
602.706,282.776
602.698,282.841
602.69,282.906
602.682,282.97
602.674,283.035
602.666,283.099
602.658,283.164
602.65,283.228
602.642,283.292
602.634,283.356
602.626,283.42
602.618,283.483
602.61,283.547
602.602,283.61
602.594,283.673
602.587,283.736
602.579,283.798
602.571,283.861
602.563,283.923
602.556,283.985
602.548,284.046
602.541,284.107
602.533,284.168
602.525,284.229
602.518,284.289
602.51,284.35
602.503,284.41
602.495,284.469
602.487,284.529
602.48,284.588
602.473,284.648
602.465,284.707
602.458,284.766
602.451,284.825
602.443,284.883
602.436,284.942
602.429,285
602.422,285.059
602.415,285.117
602.408,285.175
602.402,285.233
602.395,285.292
602.389,285.35
602.382,285.408
602.376,285.466
602.369,285.524
602.363,285.582
602.356,285.641
602.349,285.699
602.342,285.757
602.335,285.815
602.328,285.873
602.32,285.931
602.312,285.989
602.304,286.046
602.295,286.104
602.286,286.162
602.277,286.22
602.268,286.278
602.258,286.337
602.249,286.396
602.239,286.455
602.23,286.514
602.22,286.573
602.211,286.633
602.202,286.693
602.194,286.752
602.185,286.812
602.177,286.871
602.169,286.93
602.161,286.989
602.153,287.048
602.146,287.106
602.138,287.165
602.131,287.223
602.123,287.281
602.116,287.338
602.108,287.396
602.1,287.454
602.093,287.511
602.085,287.568
602.077,287.626
602.069,287.683
602.061,287.741
602.054,287.798
602.046,287.855
602.039,287.913
602.032,287.97
602.024,288.027
602.017,288.084
602.01,288.141
602.003,288.198
601.996,288.254
601.988,288.311
601.981,288.367
601.973,288.423
601.965,288.478
601.957,288.534
601.949,288.589
601.941,288.644
601.932,288.699
601.924,288.754
601.916,288.809
601.908,288.864
601.9,288.92
601.892,288.975
601.885,289.03
601.877,289.085
601.87,289.14
601.862,289.196
601.854,289.251
601.847,289.306
601.839,289.361
601.831,289.416
601.823,289.471
601.815,289.526
601.807,289.581
601.798,289.637
601.789,289.692
601.78,289.748
601.772,289.804
601.763,289.86
601.754,289.916
601.745,289.973
601.736,290.029
601.728,290.085
601.719,290.141
601.711,290.198
601.702,290.254
601.694,290.31
601.686,290.366
601.678,290.422
601.669,290.478
601.661,290.534
601.653,290.589
601.645,290.645
601.636,290.701
601.628,290.757
601.619,290.813
601.611,290.869
601.602,290.925
601.594,290.982
601.585,291.038
601.576,291.096
601.568,291.153
601.559,291.212
601.55,291.27
601.541,291.33
601.532,291.389
601.524,291.45
601.515,291.51
601.506,291.572
601.497,291.634
601.488,291.696
601.479,291.759
601.47,291.822
601.461,291.886
601.452,291.949
601.444,292.014
601.435,292.078
601.426,292.143
601.417,292.208
601.408,292.273
601.398,292.338
601.389,292.404
601.38,292.469
601.371,292.535
